"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11770";"RIBEIRO GONÇALVES";"5004";"2407";"2597";"0";"0";"64";"69";"140";"118";"133";"559";"619";"589";"450";"381";"360";"355";"302";"235";"192";"157";"107";"82";"51";"29";"7";"5";"0";"0";"0";"2";"5002";"13";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11797";"RIO GRANDE DO PIAUÍ";"5800";"2867";"2924";"9";"0";"79";"67";"147";"128";"127";"445";"718";"614";"610";"475";"477";"394";"317";"299";"272";"221";"147";"116";"87";"47";"10";"3";"0";"0";"0";"14";"5786";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11819";"SANTA CRUZ DO PIAUÍ";"5264";"2640";"2622";"2";"0";"80";"96";"106";"102";"93";"402";"700";"651";"521";"469";"380";"367";"317";"289";"230";"180";"123";"86";"51";"16";"3";"1";"1";"0";"0";"6";"5258";"6";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10448";"SANTA CRUZ DOS MILAGRES";"3456";"1755";"1700";"1";"0";"49";"49";"98";"92";"78";"327";"437";"375";"390";"296";"245";"214";"169";"178";"139";"112";"75";"63";"46";"20";"2";"2";"0";"0";"0";"2";"3454";"7";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11835";"SANTA FILOMENA";"4602";"2153";"2445";"4";"0";"32";"78";"136";"122";"124";"510";"595";"565";"396";"361";"339";"313";"272";"204";"167";"136";"112";"66";"48";"16";"8";"2";"0";"0";"0";"4";"4598";"16";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11851";"SANTA LUZ";"4396";"2101";"2295";"0";"0";"58";"62";"89";"119";"93";"390";"607";"553";"488";"334";"274";"302";"242";"232";"177";"128";"102";"67";"49";"21";"6";"3";"0";"0";"0";"2";"4394";"4";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10464";"SANTA ROSA DO PIAUÍ";"4475";"2223";"2249";"3";"0";"89";"75";"117";"117";"82";"384";"549";"498";"456";"404";"325";"299";"269";"236";"187";"151";"126";"57";"35";"15";"3";"1";"0";"0";"0";"9";"4466";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10480";"SANTANA DO PIAUÍ";"3784";"1925";"1856";"3";"0";"34";"49";"77";"83";"78";"302";"425";"449";"392";"315";"364";"285";"210";"206";"141";"157";"104";"54";"37";"21";"1";"0";"0";"0";"0";"13";"3771";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11878";"SANTO ANTÔNIO DE LISBOA";"5042";"2544";"2495";"3";"0";"67";"89";"114";"110";"88";"457";"539";"536";"453";"413";"487";"385";"299";"270";"244";"206";"113";"81";"59";"26";"3";"3";"0";"0";"0";"22";"5020";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12653";"SANTO ANTÔNIO DOS MILAGRES";"1774";"877";"897";"0";"0";"24";"25";"35";"51";"54";"145";"235";"234";"189";"143";"112";"114";"85";"87";"66";"50";"49";"36";"20";"15";"5";"0";"0";"0";"0";"0";"1774";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11894";"SANTO INÁCIO DO PIAUÍ";"3267";"1625";"1641";"1";"0";"34";"60";"63";"73";"69";"253";"387";"375";"376";"301";"256";"241";"203";"184";"136";"95";"60";"50";"38";"11";"1";"0";"1";"0";"0";"16";"3251";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12041";"SEBASTIÃO BARROS";"3991";"1838";"2150";"3";"0";"40";"60";"104";"90";"95";"399";"513";"469";"371";"339";"298";"284";"246";"214";"164";"115";"71";"57";"40";"16";"4";"2";"0";"0";"0";"1";"3990";"13";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12068";"SEBASTIÃO LEAL";"3380";"1583";"1795";"2";"0";"59";"66";"71";"63";"82";"285";"392";"447";"349";"306";"265";"244";"169";"175";"144";"104";"62";"43";"40";"10";"2";"1";"1";"0";"0";"7";"3373";"10";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10545";"SIGEFREDO PACHECO";"7963";"3824";"4136";"3";"0";"83";"122";"182";"204";"158";"748";"943";"880";"836";"703";"582";"564";"470";"463";"344";"277";"179";"128";"67";"20";"9";"1";"0";"0";"0";"2";"7961";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12157";"SIMPLÍCIO MENDES";"9307";"4620";"4670";"17";"0";"74";"130";"210";"237";"206";"795";"1165";"968";"917";"781";"769";"713";"558";"458";"377";"319";"267";"139";"131";"65";"17";"10";"1";"0";"0";"5";"9302";"4";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12130";"SIMÕES";"11313";"5539";"5771";"3";"0";"153";"223";"301";"404";"252";"1107";"1426";"1238";"1279";"1014";"878";"721";"555";"446";"421";"377";"263";"122";"92";"33";"6";"1";"1";"0";"0";"18";"11295";"52";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12173";"SOCORRO DO PIAUÍ";"4338";"2139";"2196";"3";"0";"86";"93";"133";"145";"98";"413";"553";"460";"433";"349";"297";"295";"257";"231";"159";"123";"88";"49";"46";"20";"8";"2";"0";"0";"0";"17";"4321";"5";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12513";"SUSSUAPARA";"5569";"2797";"2770";"2";"0";"57";"76";"109";"121";"95";"468";"575";"622";"607";"544";"477";"433";"324";"305";"256";"221";"131";"81";"44";"18";"5";"0";"0";"0";"0";"54";"5515";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10502";"SÃO BRAZ DO PIAUÍ";"3860";"1849";"2010";"1";"0";"55";"62";"89";"102";"85";"400";"473";"422";"391";"327";"313";"268";"202";"175";"138";"141";"91";"66";"39";"15";"3";"3";"0";"0";"0";"4";"3856";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12505";"SÃO FRANCISCO DE ASSIS DO PIAUÍ";"4234";"2070";"2160";"4";"0";"95";"106";"134";"119";"89";"360";"572";"462";"444";"347";"350";"317";"229";"171";"140";"123";"71";"54";"31";"20";"0";"0";"0";"0";"0";"0";"4234";"3";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11932";"SÃO FRANCISCO DO PIAUÍ";"5647";"2758";"2883";"6";"0";"110";"118";"155";"141";"125";"478";"655";"560";"521";"446";"418";"402";"354";"332";"230";"215";"159";"98";"75";"46";"8";"1";"0";"0";"0";"56";"5591";"3";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11916";"SÃO FÉLIX DO PIAUÍ";"3547";"1806";"1741";"0";"0";"29";"41";"70";"79";"61";"269";"462";"401";"367";"276";"278";"270";"206";"212";"147";"141";"98";"77";"50";"6";"6";"0";"1";"0";"0";"7";"3540";"4";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12610";"SÃO GONÇALO DO GURGUÉIA";"2280";"1038";"1242";"0";"0";"17";"24";"83";"69";"74";"231";"269";"281";"226";"174";"161";"150";"139";"106";"72";"74";"50";"31";"28";"14";"4";"3";"0";"0";"0";"2";"2278";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11959";"SÃO GONÇALO DO PIAUÍ";"4510";"2347";"2161";"2";"0";"51";"79";"125";"114";"98";"443";"583";"490";"481";"383";"343";"323";"234";"231";"146";"146";"111";"75";"40";"10";"2";"2";"0";"0";"0";"5";"4505";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10529";"SÃO JOSÉ DO DIVINO";"4765";"2279";"2486";"0";"0";"62";"75";"134";"123";"137";"508";"662";"571";"456";"399";"360";"346";"254";"208";"145";"125";"96";"54";"40";"8";"2";"0";"0";"0";"0";"54";"4711";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12017";"SÃO JOSÉ DO PEIXE";"3188";"1584";"1601";"3";"0";"48";"54";"85";"70";"66";"308";"397";"358";"291";"239";"222";"261";"232";"168";"122";"102";"72";"49";"28";"11";"4";"1";"0";"0";"0";"37";"3151";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12033";"SÃO JOSÉ DO PIAUÍ";"5746";"2891";"2853";"2";"0";"90";"99";"134";"129";"106";"533";"730";"603";"544";"473";"479";"437";"305";"274";"235";"252";"155";"89";"53";"21";"5";"0";"0";"0";"0";"11";"5735";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11088";"SÃO JOÃO DA CANABRAVA";"4542";"2332";"2207";"3";"0";"97";"87";"95";"132";"102";"399";"494";"514";"427";"382";"343";"327";"267";"255";"185";"175";"123";"71";"48";"16";"3";"0";"0";"0";"0";"20";"4522";"7";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12009";"SÃO JOÃO DA FRONTEIRA";"4822";"2331";"2490";"1";"0";"96";"101";"135";"146";"133";"512";"596";"518";"502";"387";"347";"290";"250";"219";"212";"167";"103";"49";"40";"15";"2";"2";"0";"0";"0";"35";"4787";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11975";"SÃO JOÃO DA SERRA";"6366";"3148";"3216";"2";"0";"88";"116";"151";"149";"123";"584";"735";"697";"607";"523";"454";"444";"412";"401";"283";"223";"175";"113";"61";"20";"6";"1";"0";"0";"0";"6";"6360";"20";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12025";"SÃO JOÃO DA VARJOTA";"3947";"1995";"1952";"0";"0";"56";"67";"89";"92";"98";"376";"452";"462";"458";"323";"278";"241";"235";"215";"155";"116";"105";"62";"45";"20";"1";"1";"0";"0";"0";"20";"3927";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10987";"SÃO JOÃO DO ARRAIAL";"6426";"3195";"3230";"1";"0";"98";"143";"180";"181";"181";"682";"868";"809";"582";"495";"399";"383";"325";"326";"236";"223";"116";"107";"55";"28";"7";"2";"0";"0";"0";"10";"6416";"13";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"11991";"SÃO JOÃO DO PIAUÍ";"13723";"7046";"6669";"8";"0";"194";"247";"319";"362";"306";"1285";"1831";"1631";"1395";"1115";"1067";"964";"762";"595";"510";"416";"291";"187";"140";"79";"23";"3";"1";"0";"0";"10";"13713";"4";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12050";"SÃO JULIÃO";"5347";"2649";"2687";"11";"0";"85";"74";"122";"157";"111";"485";"612";"575";"478";"456";"441";"384";"266";"318";"238";"244";"129";"74";"65";"27";"4";"1";"1";"0";"0";"13";"5334";"4";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10561";"SÃO LOURENÇO DO PIAUÍ";"4365";"2182";"2181";"2";"0";"59";"72";"94";"92";"93";"390";"478";"513";"430";"373";"375";"321";"241";"219";"201";"140";"126";"69";"47";"26";"5";"1";"0";"0";"0";"0";"4365";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12629";"SÃO LUIS DO PIAUÍ";"2430";"1229";"1201";"0";"0";"57";"51";"50";"64";"59";"205";"288";"242";"229";"223";"220";"166";"159";"99";"94";"91";"74";"31";"18";"7";"1";"1";"1";"0";"0";"19";"2411";"33";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12661";"SÃO MIGUEL DA BAIXA GRANDE";"2371";"1181";"1190";"0";"0";"13";"30";"42";"61";"48";"197";"312";"286";"230";"179";"184";"174";"145";"133";"99";"99";"57";"42";"22";"13";"4";"1";"0";"0";"0";"1";"2370";"5";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12700";"SÃO MIGUEL DO FIDALGO";"2542";"1203";"1338";"1";"0";"43";"52";"58";"60";"56";"232";"340";"311";"281";"214";"189";"133";"160";"103";"101";"92";"55";"34";"16";"11";"0";"0";"1";"0";"0";"6";"2536";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12076";"SÃO MIGUEL DO TAPUIO";"15697";"7795";"7887";"15";"0";"218";"303";"348";"400";"354";"1385";"2048";"1792";"1553";"1233";"1135";"1109";"874";"888";"618";"498";"383";"248";"193";"91";"19";"4";"3";"0";"0";"9";"15688";"12";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12092";"SÃO PEDRO DO PIAUÍ";"10781";"5481";"5299";"1";"0";"77";"175";"264";"270";"249";"1016";"1301";"1280";"1092";"855";"768";"731";"661";"564";"411";"376";"307";"188";"112";"61";"20";"3";"0";"0";"0";"10";"10771";"7";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12114";"SÃO RAIMUNDO NONATO";"21864";"11258";"10603";"3";"0";"238";"360";"538";"562";"522";"2030";"2621";"2586";"2299";"1993";"1808";"1533";"1215";"1001";"872";"596";"484";"303";"218";"62";"17";"5";"1";"0";"0";"17";"21847";"5";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12530";"TAMBORIL DO PIAUÍ";"2755";"1313";"1442";"0";"0";"52";"47";"86";"74";"82";"278";"291";"307";"291";"237";"219";"193";"157";"100";"111";"70";"58";"32";"40";"22";"6";"2";"0";"0";"0";"3";"2752";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12521";"TANQUE DO PIAUÍ";"2397";"1235";"1161";"1";"0";"27";"31";"58";"59";"55";"213";"314";"280";"240";"204";"186";"171";"134";"123";"82";"88";"65";"43";"12";"12";"0";"0";"0";"0";"0";"7";"2390";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12190";"TERESINA";"506514";"280482";"226032";"0";"0";"1334";"5298";"10496";"12127";"11550";"47241";"67515";"65002";"58484";"49210";"44653";"40355";"31810";"25139";"17196";"10285";"5578";"2187";"806";"176";"28";"14";"30";"0";"0";"506144";"370";"4473";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12211";"UNIÃO";"33702";"16809";"16866";"27";"0";"161";"373";"736";"850";"835";"3259";"4680";"4177";"3490";"2698";"2379";"2183";"1833";"1833";"1332";"1156";"826";"526";"251";"98";"19";"3";"4";"0";"0";"24";"33678";"20";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12238";"URUÇUÍ";"15363";"7769";"7590";"4";"0";"113";"236";"339";"388";"402";"1605";"2042";"1829";"1545";"1259";"1206";"1104";"820";"726";"544";"453";"319";"188";"153";"53";"29";"9";"1";"0";"0";"29";"15334";"27";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12254";"VALENÇA DO PIAUÍ";"16313";"8726";"7581";"6";"0";"138";"224";"292";"354";"336";"1308";"1901";"1880";"1562";"1452";"1363";"1205";"1002";"852";"683";"575";"491";"335";"233";"98";"24";"4";"1";"0";"0";"21";"16292";"11";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12556";"VERA MENDES";"3155";"1590";"1562";"3";"0";"41";"44";"96";"70";"58";"269";"366";"342";"314";"248";"283";"268";"183";"172";"128";"104";"84";"47";"30";"6";"0";"1";"1";"0";"0";"5";"3150";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12548";"VILA NOVA DO PIAUÍ";"2664";"1319";"1344";"1";"0";"48";"51";"73";"75";"45";"223";"320";"281";"280";"236";"243";"196";"166";"135";"108";"87";"54";"25";"10";"6";"1";"1";"0";"0";"0";"2";"2662";"2";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10588";"VÁRZEA BRANCA";"4037";"1958";"2078";"1";"0";"75";"83";"100";"122";"75";"420";"538";"472";"372";"337";"301";"260";"249";"170";"130";"92";"95";"68";"48";"18";"8";"4";"0";"0";"0";"2";"4035";"0";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12270";"VÁRZEA GRANDE";"3973";"2137";"1836";"0";"0";"56";"66";"99";"91";"88";"308";"522";"458";"352";"307";"291";"292";"262";"215";"159";"125";"129";"82";"53";"13";"3";"2";"0";"0";"0";"2";"3971";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"12564";"WALL FERRAZ";"3699";"1810";"1888";"1";"0";"62";"63";"82";"87";"93";"328";"505";"416";"413";"320";"288";"264";"217";"190";"131";"92";"70";"45";"23";"6";"4";"0";"0";"0";"0";"15";"3684";"1";"0"
"2014";"1";"Brasil";"NE";"Nordeste";"PI";"Piauí";"10030";"ÁGUA BRANCA";"13123";"7066";"6052";"5";"0";"108";"168";"283";"307";"324";"1122";"1515";"1483";"1476";"1108";"956";"908";"779";"625";"566";"471";"379";"253";"188";"82";"14";"5";"3";"0";"0";"34";"13089";"9";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74012";"ABATIÁ";"5847";"2888";"2948";"11";"0";"22";"39";"126";"145";"138";"526";"612";"566";"494";"535";"577";"538";"469";"381";"258";"214";"140";"48";"17";"2";"0";"0";"0";"0";"0";"8";"5839";"10";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74039";"ADRIANÓPOLIS";"5039";"2402";"2634";"3";"0";"34";"65";"130";"114";"153";"493";"503";"533";"427";"407";"405";"375";"343";"307";"236";"208";"143";"93";"49";"20";"1";"0";"0";"0";"0";"16";"5023";"17";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74055";"AGUDOS DO SUL";"6823";"3233";"3583";"7";"0";"51";"58";"160";"147";"180";"683";"734";"703";"650";"663";"607";"628";"474";"400";"305";"208";"115";"36";"20";"1";"0";"0";"0";"0";"0";"54";"6769";"8";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74071";"ALMIRANTE TAMANDARÉ";"68281";"35406";"32823";"52";"0";"137";"481";"1287";"1715";"1796";"7181";"8483";"8292";"7440";"7189";"6457";"5399";"4373";"3229";"2213";"1328";"801";"336";"103";"34";"3";"3";"1";"0";"0";"240";"68041";"45";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"84557";"ALTAMIRA DO PARANÁ";"4110";"2000";"2103";"7";"0";"38";"45";"74";"88";"103";"352";"399";"401";"414";"358";"375";"306";"262";"250";"180";"144";"127";"94";"66";"28";"3";"2";"1";"0";"0";"4";"4106";"7";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74098";"ALTO PARANÁ";"10184";"5199";"4978";"7";"0";"41";"109";"172";"241";"234";"914";"1077";"1024";"965";"977";"987";"790";"737";"577";"463";"357";"249";"163";"83";"21";"2";"1";"0";"0";"0";"7";"10177";"15";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74926";"ALTO PARAÍSO";"2784";"1390";"1393";"1";"0";"21";"38";"62";"52";"67";"240";"292";"288";"304";"260";"266";"236";"209";"143";"106";"103";"54";"28";"10";"4";"0";"1";"0";"0";"0";"8";"2776";"14";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74110";"ALTO PIQUIRI";"7212";"3699";"3506";"7";"0";"37";"63";"148";"160";"170";"677";"742";"685";"647";"677";"690";"628";"536";"377";"350";"289";"191";"96";"39";"7";"3";"0";"0";"0";"0";"5";"7207";"22";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79510";"ALTÔNIA";"14816";"7754";"7053";"9";"0";"67";"153";"268";"258";"274";"1225";"1477";"1420";"1334";"1249";"1405";"1280";"1180";"991";"881";"613";"457";"198";"69";"14";"2";"0";"1";"0";"0";"10";"14806";"20";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74136";"ALVORADA DO SUL";"6855";"3503";"3351";"1";"0";"21";"55";"133";"139";"168";"542";"707";"627";"587";"597";"705";"595";"544";"478";"368";"236";"200";"88";"50";"12";"3";"0";"0";"0";"0";"6";"6849";"3";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74152";"AMAPORÃ";"3955";"2015";"1939";"1";"0";"17";"31";"73";"99";"107";"391";"500";"416";"375";"368";"393";"361";"273";"199";"111";"80";"80";"51";"25";"4";"0";"1";"0";"0";"0";"3";"3952";"4";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74179";"AMPÉRE";"13219";"6821";"6394";"4";"0";"77";"156";"252";"302";"327";"1213";"1520";"1370";"1275";"1202";"1170";"1192";"945";"703";"571";"432";"284";"152";"57";"16";"2";"1";"0";"0";"0";"16";"13203";"18";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74101";"ANAHY";"2515";"1239";"1268";"8";"0";"32";"34";"58";"51";"64";"218";"251";"216";"256";"233";"232";"179";"184";"160";"142";"91";"59";"35";"18";"2";"0";"0";"0";"0";"0";"5";"2510";"10";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74195";"ANDIRÁ";"17503";"9068";"8420";"15";"0";"60";"126";"248";"294";"315";"1307";"1746";"1839";"1722";"1655";"1697";"1466";"1238";"1150";"878";"661";"461";"331";"202";"96";"7";"3";"1";"0";"0";"5";"17498";"31";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74217";"ANTONINA";"16270";"8118";"8133";"19";"0";"61";"140";"303";"335";"320";"1384";"1690";"1674";"1557";"1400";"1464";"1415";"1168";"969";"748";"579";"458";"281";"197";"118";"8";"1";"0";"0";"0";"53";"16217";"34";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74233";"ANTONIO OLINTO";"6359";"2949";"3403";"7";"0";"39";"62";"136";"154";"160";"544";"669";"614";"570";"595";"582";"541";"477";"385";"313";"228";"158";"87";"30";"14";"1";"0";"0";"0";"0";"44";"6315";"18";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74250";"APUCARANA";"94167";"49562";"44525";"80";"0";"194";"595";"1447";"1730";"1935";"7944";"10286";"10047";"9556";"8818";"9103";"7785";"6860";"5549";"4296";"3035";"2253";"1381";"880";"440";"27";"6";"0";"0";"0";"87";"94080";"183";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74276";"ARAPONGAS";"80817";"42074";"38697";"46";"0";"150";"404";"1227";"1523";"1631";"6547";"8698";"8962";"8420";"7999";"7889";"6734";"5726";"4560";"3453";"2535";"1833";"1240";"840";"403";"35";"7";"1";"0";"0";"46";"80771";"71";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74292";"ARAPOTI";"18704";"9435";"9252";"17";"0";"82";"172";"364";"406";"470";"1837";"2149";"2116";"1992";"1879";"1803";"1565";"1204";"912";"696";"474";"331";"174";"63";"10";"2";"1";"2";"0";"0";"12";"18692";"62";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75108";"ARAPUÃ";"3171";"1566";"1597";"8";"0";"18";"29";"60";"59";"87";"290";"312";"271";"265";"312";"312";"277";"239";"192";"165";"133";"92";"34";"18";"4";"1";"1";"0";"0";"0";"3";"3168";"0";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74314";"ARARUNA";"10711";"5309";"5321";"81";"0";"27";"67";"181";"218";"231";"839";"1104";"1001";"1063";"1086";"1101";"939";"735";"641";"458";"353";"256";"182";"151";"71";"2";"5";"0";"0";"0";"4";"10707";"20";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74357";"ARAUCÁRIA";"96418";"48774";"47633";"11";"0";"208";"742";"1911";"2283";"2422";"9340";"11471";"11915";"11123";"10133";"9062";"7696";"6204";"4549";"2894";"1842";"1202";"753";"442";"203";"13";"9";"1";"0";"0";"522";"95896";"305";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75086";"ARIRANHA DO IVAÍ";"2317";"1114";"1201";"2";"0";"9";"19";"40";"45";"44";"198";"236";"243";"200";"217";"219";"193";"169";"151";"121";"93";"69";"34";"13";"3";"1";"0";"0";"0";"0";"4";"2313";"3";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74373";"ASSAÍ";"13162";"6858";"6291";"13";"0";"36";"80";"213";"249";"272";"1108";"1431";"1426";"1257";"1220";"1178";"1036";"949";"856";"691";"543";"358";"176";"65";"15";"2";"0";"1";"0";"0";"13";"13149";"57";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79537";"ASSIS CHATEAUBRIAND";"25308";"13205";"12084";"19";"0";"58";"200";"367";"491";"512";"2046";"2390";"2192";"2400";"2446";"2626";"2194";"1969";"1723";"1349";"1103";"729";"329";"144";"37";"1";"1";"1";"0";"0";"28";"25280";"47";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74390";"ASTORGA";"20486";"10479";"9997";"10";"0";"29";"108";"300";"348";"418";"1563";"2081";"2042";"1971";"1921";"2028";"1762";"1556";"1316";"969";"767";"549";"372";"242";"125";"15";"4";"0";"0";"0";"16";"20470";"24";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74411";"ATALAIA";"3424";"1713";"1706";"5";"0";"14";"26";"68";"77";"57";"270";"315";"316";"319";"347";"353";"303";"252";"224";"178";"131";"80";"60";"26";"7";"1";"0";"0";"0";"0";"2";"3422";"1";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74438";"BALSA NOVA";"9963";"4920";"5043";"0";"0";"37";"76";"181";"225";"214";"845";"1182";"1173";"1093";"1022";"957";"813";"691";"519";"394";"271";"172";"65";"28";"4";"1";"0";"0";"0";"0";"9903";"60";"79";"0"
"2014";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74454";"BANDEIRANTES";"25741";"13294";"12423";"24";"0";"64";"206";"407";"485";"556";"2104";"2834";"2708";"2450";"2313";"2428";"2205";"1926";"1625";"1268";"857";"630";"405";"196";"59";"14";"0";"1";"0";"0";"15";"25726";"31";"0"
