"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53414";"SERRO";"16991";"8522";"8468";"1";"0";"43";"144";"298";"388";"429";"1684";"1926";"1891";"1636";"1424";"1260";"1221";"1155";"900";"669";"562";"434";"369";"278";"168";"96";"16";"0";"0";"0";"4112";"12879";"12";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53430";"SETE LAGOAS";"163539";"86663";"76760";"116";"0";"113";"449";"2022";"2606";"3048";"13408";"17170";"17748";"18065";"15626";"14603";"14341";"12870";"10451";"7492";"5309";"3599";"2423";"1226";"715";"222";"32";"1";"0";"0";"26831";"136708";"195";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"42404";"SETUBINHA";"8510";"4360";"4145";"5";"0";"25";"77";"181";"209";"228";"954";"1057";"976";"882";"691";"566";"503";"493";"443";"376";"279";"222";"161";"102";"55";"28";"2";"0";"0";"0";"203";"8307";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53457";"SILVEIRÂNIA";"2653";"1231";"1421";"1";"0";"16";"31";"43";"47";"54";"193";"303";"270";"258";"233";"212";"210";"232";"156";"122";"107";"64";"56";"34";"12";"0";"0";"0";"0";"0";"257";"2396";"4";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53473";"SILVIANÓPOLIS";"4905";"2359";"2540";"6";"0";"22";"27";"58";"84";"79";"330";"431";"437";"422";"433";"418";"413";"438";"358";"293";"276";"196";"104";"57";"20";"6";"2";"1";"0";"0";"1279";"3626";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53511";"SIMONÉSIA";"14942";"7310";"7617";"15";"0";"23";"56";"173";"214";"250";"1217";"1566";"1695";"1737";"1486";"1327";"1143";"959";"862";"636";"492";"383";"294";"183";"148";"80";"18";"0";"0";"0";"2232";"12710";"7";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53490";"SIMÃO PEREIRA";"2747";"1374";"1373";"0";"0";"4";"15";"32";"42";"45";"186";"229";"246";"257";"251";"235";"266";"267";"217";"167";"118";"89";"44";"28";"7";"2";"0";"0";"0";"0";"189";"2558";"3";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53538";"SOBRÁLIA";"4516";"2308";"2204";"4";"0";"13";"52";"67";"81";"88";"367";"444";"402";"362";"380";"376";"394";"389";"306";"237";"184";"145";"112";"77";"33";"7";"0";"0";"0";"0";"3020";"1496";"24";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53554";"SOLEDADE DE MINAS";"5018";"2494";"2516";"8";"0";"8";"18";"69";"72";"76";"341";"467";"461";"552";"470";"404";"433";"407";"390";"265";"215";"149";"105";"63";"33";"16";"4";"0";"0";"0";"903";"4115";"7";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52159";"SÃO BENTO ABADE";"3957";"1945";"2012";"0";"0";"8";"12";"82";"83";"93";"400";"436";"443";"435";"330";"386";"329";"265";"215";"169";"103";"83";"54";"25";"5";"1";"0";"0";"0";"0";"3954";"3";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52175";"SÃO BRÁS DO SUAÇUÍ";"3453";"1746";"1702";"5";"0";"1";"9";"36";"55";"68";"278";"326";"356";"361";"308";"279";"336";"268";"238";"173";"121";"104";"72";"41";"18";"5";"0";"0";"0";"0";"244";"3209";"0";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41548";"SÃO DOMINGOS DAS DORES";"4941";"2443";"2498";"0";"0";"30";"44";"106";"110";"134";"470";"524";"612";"597";"465";"404";"390";"327";"252";"154";"119";"106";"55";"31";"9";"1";"1";"0";"0";"0";"4935";"6";"24";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52191";"SÃO DOMINGOS DO PRATA";"13958";"7122";"6824";"12";"0";"25";"63";"184";"223";"247";"1008";"1301";"1306";"1323";"1133";"1181";"1248";"1180";"1051";"765";"668";"511";"321";"134";"65";"20";"1";"0";"0";"0";"392";"13566";"10";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52213";"SÃO FRANCISCO";"40595";"20583";"20005";"7";"0";"191";"505";"894";"988";"1047";"4096";"4702";"4373";"4074";"3358";"2925";"2781";"2520";"2222";"1792";"1331";"1083";"762";"494";"307";"138";"10";"2";"0";"0";"11875";"28720";"123";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52230";"SÃO FRANCISCO DE PAULA";"5861";"2895";"2962";"4";"0";"18";"59";"92";"100";"88";"409";"596";"589";"676";"618";"454";"459";"412";"412";"274";"204";"149";"100";"72";"57";"18";"4";"1";"0";"0";"545";"5316";"14";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52256";"SÃO FRANCISCO DE SALES";"4703";"2260";"2442";"1";"0";"17";"26";"80";"68";"89";"326";"435";"528";"522";"438";"419";"439";"409";"307";"217";"159";"105";"65";"41";"8";"5";"0";"0";"0";"0";"955";"3748";"15";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52272";"SÃO FRANCISCO DO GLÓRIA";"4265";"2052";"2198";"15";"0";"8";"13";"67";"94";"91";"352";"415";"405";"394";"404";"374";"363";"325";"282";"237";"162";"132";"69";"54";"16";"6";"2";"0";"0";"0";"596";"3669";"4";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41564";"SÃO FÉLIX DE MINAS";"3546";"1742";"1800";"4";"0";"16";"23";"68";"65";"68";"303";"372";"375";"373";"355";"309";"279";"247";"183";"144";"133";"103";"63";"36";"17";"9";"5";"0";"0";"0";"697";"2849";"1";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52299";"SÃO GERALDO";"6659";"3386";"3270";"3";"0";"0";"17";"64";"100";"101";"513";"613";"679";"668";"579";"590";"588";"506";"439";"345";"254";"205";"157";"112";"82";"42";"5";"0";"0";"0";"605";"6054";"8";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52310";"SÃO GERALDO DA PIEDADE";"3928";"1983";"1943";"2";"0";"15";"35";"81";"81";"83";"371";"436";"474";"376";"361";"276";"291";"248";"226";"183";"131";"113";"87";"41";"11";"7";"1";"0";"0";"0";"207";"3721";"8";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41580";"SÃO GERALDO DO BAIXIO";"3149";"1571";"1578";"0";"0";"25";"42";"69";"63";"76";"254";"308";"270";"285";"291";"272";"279";"248";"207";"149";"110";"94";"64";"30";"12";"1";"0";"0";"0";"0";"426";"2723";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52337";"SÃO GONÇALO DO ABAETÉ";"4866";"2351";"2513";"2";"0";"10";"13";"64";"99";"96";"396";"496";"496";"501";"490";"407";"420";"357";"337";"247";"178";"123";"73";"42";"17";"3";"1";"0";"0";"0";"69";"4797";"5";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52353";"SÃO GONÇALO DO PARÁ";"8262";"4169";"4093";"0";"0";"7";"14";"99";"120";"131";"591";"772";"762";"853";"829";"725";"714";"671";"552";"414";"343";"256";"185";"116";"67";"38";"2";"1";"0";"0";"2085";"6177";"13";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52370";"SÃO GONÇALO DO RIO ABAIXO";"10561";"5295";"5258";"8";"0";"15";"27";"167";"199";"226";"863";"1149";"1167";"1344";"1069";"917";"833";"724";"613";"437";"345";"229";"125";"75";"24";"10";"3";"0";"0";"0";"238";"10323";"16";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"45098";"SÃO GONÇALO DO RIO PRETO";"2973";"1512";"1455";"6";"0";"3";"9";"44";"53";"70";"219";"354";"331";"315";"290";"241";"246";"197";"155";"136";"142";"73";"52";"21";"11";"4";"7";"0";"0";"0";"146";"2827";"7";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52396";"SÃO GONÇALO DO SAPUCAÍ";"18871";"9612";"9234";"25";"0";"30";"100";"247";"292";"334";"1538";"1899";"1885";"1894";"1648";"1611";"1566";"1526";"1255";"957";"704";"520";"349";"244";"186";"77";"9";"0";"0";"0";"5606";"13265";"41";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52418";"SÃO GOTARDO";"26244";"13305";"12920";"19";"0";"35";"133";"371";"522";"539";"2356";"2822";"2866";"2923";"2471";"2345";"2121";"1783";"1547";"1073";"798";"602";"429";"262";"162";"59";"24";"1";"0";"0";"8655";"17589";"39";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41629";"SÃO JOAQUIM DE BICAS";"19236";"9744";"9483";"9";"0";"44";"90";"323";"395";"431";"1782";"2039";"2097";"2287";"1927";"1695";"1504";"1294";"1093";"774";"587";"381";"241";"156";"66";"28";"2";"0";"0";"0";"2085";"17151";"19";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41645";"SÃO JOSÉ DA BARRA";"6220";"2981";"3233";"6";"0";"5";"24";"88";"85";"117";"505";"655";"623";"628";"538";"588";"588";"513";"448";"304";"208";"127";"78";"48";"33";"15";"2";"0";"0";"0";"385";"5835";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40789";"SÃO JOSÉ DA LAPA";"18006";"9271";"8728";"7";"0";"43";"101";"338";"383";"389";"1563";"1900";"1949";"2053";"1840";"1656";"1522";"1306";"1059";"736";"474";"319";"208";"101";"45";"16";"5";"0";"0";"0";"4138";"13868";"99";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52590";"SÃO JOSÉ DA SAFIRA";"3988";"1939";"2049";"0";"0";"17";"33";"77";"89";"58";"394";"441";"470";"425";"376";"343";"285";"254";"185";"152";"102";"106";"76";"54";"32";"18";"0";"1";"0";"0";"173";"3815";"7";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52612";"SÃO JOSÉ DA VARGINHA";"3570";"1728";"1840";"2";"0";"4";"8";"47";"57";"61";"268";"379";"356";"361";"361";"364";"304";"276";"213";"163";"119";"75";"72";"39";"28";"12";"3";"0";"0";"0";"959";"2611";"0";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52639";"SÃO JOSÉ DO ALEGRE";"3731";"1864";"1858";"9";"0";"2";"11";"60";"63";"87";"300";"347";"356";"325";"328";"322";"335";"307";"249";"213";"146";"98";"88";"39";"37";"17";"1";"0";"0";"0";"102";"3629";"3";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52655";"SÃO JOSÉ DO DIVINO";"3310";"1708";"1596";"6";"0";"16";"39";"54";"71";"71";"276";"360";"373";"355";"286";"286";"235";"217";"180";"155";"130";"90";"67";"34";"11";"3";"1";"0";"0";"0";"539";"2771";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52671";"SÃO JOSÉ DO GOIABAL";"4715";"2418";"2285";"12";"0";"8";"22";"60";"64";"70";"344";"471";"461";"488";"389";"405";"413";"418";"324";"241";"195";"123";"122";"69";"21";"4";"3";"0";"0";"0";"112";"4603";"2";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52698";"SÃO JOSÉ DO JACURI";"5111";"2515";"2590";"6";"0";"21";"43";"103";"93";"94";"461";"575";"555";"471";"410";"423";"421";"338";"307";"244";"201";"156";"105";"62";"23";"5";"0";"0";"0";"0";"740";"4371";"1";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52710";"SÃO JOSÉ DO MANTIMENTO";"2810";"1381";"1427";"2";"0";"11";"17";"63";"58";"67";"276";"307";"294";"266";"249";"229";"249";"204";"145";"135";"98";"69";"48";"17";"7";"1";"0";"0";"0";"0";"182";"2628";"0";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52434";"SÃO JOÃO BATISTA DO GLÓRIA";"6112";"3045";"3054";"13";"0";"9";"12";"61";"91";"108";"485";"563";"563";"631";"559";"614";"529";"507";"438";"314";"258";"141";"100";"60";"45";"20";"4";"0";"0";"0";"1210";"4902";"13";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40703";"SÃO JOÃO DA LAGOA";"4733";"2262";"2469";"2";"0";"17";"36";"80";"84";"87";"393";"511";"532";"498";"452";"387";"390";"357";"287";"213";"141";"92";"87";"52";"24";"12";"1";"0";"0";"0";"184";"4549";"5";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52450";"SÃO JOÃO DA MATA";"3127";"1488";"1636";"3";"0";"9";"10";"57";"41";"59";"224";"296";"305";"314";"293";"302";"274";"250";"242";"161";"126";"77";"55";"21";"9";"1";"1";"0";"0";"0";"59";"3068";"0";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52477";"SÃO JOÃO DA PONTE";"22613";"10978";"11586";"49";"0";"94";"207";"373";"434";"488";"1958";"2427";"2539";"2497";"1853";"1651";"1631";"1375";"1315";"1030";"836";"656";"494";"355";"252";"128";"18";"2";"0";"0";"5758";"16855";"40";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"41602";"SÃO JOÃO DAS MISSÕES";"8887";"4368";"4517";"2";"0";"77";"131";"246";"249";"288";"1062";"1187";"1129";"968";"649";"590";"546";"431";"362";"279";"232";"191";"116";"58";"55";"33";"6";"2";"0";"0";"560";"8327";"16";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52493";"SÃO JOÃO DEL REI";"67429";"35821";"31608";"0";"0";"75";"232";"895";"989";"1182";"5057";"6297";"6244";"6650";"6206";"5964";"6480";"6011";"5124";"3722";"2652";"1790";"1140";"538";"137";"40";"4";"0";"0";"0";"67387";"42";"280";"5"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40720";"SÃO JOÃO DO MANHUAÇU";"8541";"4266";"4271";"4";"0";"13";"42";"194";"192";"197";"741";"932";"978";"964";"802";"738";"705";"560";"461";"326";"236";"170";"127";"75";"53";"30";"3";"2";"0";"0";"1730";"6811";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40746";"SÃO JOÃO DO MANTENINHA";"5004";"2532";"2471";"1";"0";"8";"24";"59";"80";"71";"414";"474";"521";"497";"461";"480";"448";"337";"309";"262";"219";"164";"90";"60";"23";"1";"1";"1";"0";"0";"1724";"3280";"21";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52515";"SÃO JOÃO DO ORIENTE";"7085";"3604";"3480";"1";"0";"38";"69";"130";"133";"131";"600";"771";"675";"658";"683";"597";"548";"532";"416";"359";"274";"217";"153";"59";"31";"9";"2";"0";"0";"0";"1261";"5824";"30";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"40762";"SÃO JOÃO DO PACUÍ";"3832";"1846";"1985";"1";"0";"10";"24";"52";"81";"70";"354";"434";"454";"428";"344";"253";"290";"245";"212";"199";"154";"100";"73";"36";"14";"4";"1";"0";"0";"0";"135";"3697";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52531";"SÃO JOÃO DO PARAÍSO";"17022";"8687";"8332";"3";"0";"73";"161";"275";"307";"326";"1394";"1870";"1843";"1870";"1531";"1308";"1243";"1128";"932";"867";"667";"495";"346";"196";"136";"46";"8";"0";"0";"0";"1030";"15992";"16";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52558";"SÃO JOÃO EVANGELISTA";"12567";"6554";"6011";"2";"0";"58";"170";"265";"262";"273";"1238";"1426";"1176";"1186";"1017";"1019";"962";"871";"717";"605";"446";"418";"250";"134";"58";"14";"1";"1";"0";"0";"3924";"8643";"19";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52574";"SÃO JOÃO NEPOMUCENO";"20446";"10784";"9649";"13";"0";"16";"79";"232";"256";"312";"1483";"1931";"1931";"1944";"1676";"1745";"1898";"1855";"1500";"1138";"857";"560";"416";"301";"198";"106";"12";"0";"0";"0";"5031";"15415";"22";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52736";"SÃO LOURENÇO";"33710";"18196";"15495";"19";"0";"51";"122";"462";"506";"634";"2416";"2991";"3165";"3450";"3076";"2806";"2971";"2790";"2556";"1933";"1338";"995";"662";"409";"261";"99";"17";"0";"0";"0";"7882";"25828";"66";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52752";"SÃO MIGUEL DO ANTA";"6007";"3002";"3003";"2";"0";"20";"49";"86";"81";"112";"444";"627";"649";"595";"539";"471";"481";"464";"424";"297";"220";"168";"135";"87";"43";"10";"5";"0";"0";"0";"269";"5738";"7";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52779";"SÃO PEDRO DA UNIÃO";"4281";"2056";"2225";"0";"0";"7";"9";"43";"50";"57";"274";"377";"416";"378";"367";"353";"362";"409";"340";"270";"220";"137";"102";"41";"55";"13";"1";"0";"0";"0";"133";"4148";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52817";"SÃO PEDRO DO SUAÇUÍ";"4583";"2326";"2252";"5";"0";"21";"37";"71";"91";"105";"385";"497";"456";"426";"402";"345";"355";"306";"259";"255";"210";"184";"97";"58";"17";"5";"1";"0";"0";"0";"785";"3798";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52795";"SÃO PEDRO DOS FERROS";"6739";"3429";"3305";"5";"0";"12";"34";"96";"105";"135";"519";"641";"697";"711";"562";"509";"558";"525";"436";"354";"283";"216";"158";"120";"45";"18";"4";"1";"0";"0";"1139";"5600";"6";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52833";"SÃO ROMÃO";"6901";"3420";"3476";"5";"0";"43";"88";"161";"182";"158";"713";"817";"737";"665";"598";"508";"492";"430";"350";"302";"198";"165";"124";"97";"48";"21";"4";"0";"0";"0";"925";"5976";"44";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52850";"SÃO ROQUE DE MINAS";"5699";"2770";"2927";"2";"0";"32";"59";"74";"78";"81";"412";"481";"495";"558";"499";"557";"506";"450";"396";"319";"255";"178";"118";"70";"55";"21";"5";"0";"0";"0";"919";"4780";"29";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52876";"SÃO SEBASTIÃO DA BELA VISTA";"5298";"2472";"2824";"2";"0";"28";"50";"82";"112";"97";"406";"553";"557";"574";"532";"417";"437";"402";"331";"272";"191";"123";"82";"33";"16";"2";"1";"0";"0";"0";"308";"4990";"5";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"42340";"SÃO SEBASTIÃO DA VARGEM ALEGRE";"2509";"1212";"1297";"0";"0";"17";"22";"44";"53";"50";"214";"253";"241";"250";"226";"213";"239";"193";"170";"134";"74";"52";"39";"13";"11";"1";"0";"0";"0";"0";"2506";"3";"19";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"42366";"SÃO SEBASTIÃO DO ANTA";"5402";"2679";"2722";"1";"0";"21";"35";"116";"125";"114";"497";"589";"630";"648";"564";"439";"400";"313";"267";"197";"155";"112";"79";"55";"32";"12";"2";"0";"0";"0";"1222";"4180";"8";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52892";"SÃO SEBASTIÃO DO MARANHÃO";"8836";"4291";"4543";"2";"0";"41";"76";"194";"201";"184";"767";"845";"909";"822";"750";"644";"661";"554";"473";"452";"375";"312";"227";"170";"121";"55";"3";"0";"0";"0";"525";"8311";"19";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52914";"SÃO SEBASTIÃO DO OESTE";"6948";"3240";"3706";"2";"0";"11";"29";"72";"118";"149";"585";"796";"791";"760";"578";"560";"570";"495";"444";"346";"257";"189";"99";"64";"24";"10";"1";"0";"0";"0";"842";"6106";"13";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52930";"SÃO SEBASTIÃO DO PARAÍSO";"50334";"26300";"24011";"23";"0";"83";"208";"664";"775";"915";"3969";"4909";"4965";"5197";"4546";"4212";"4162";"4018";"3418";"2739";"1991";"1454";"983";"589";"358";"155";"24";"0";"0";"0";"2682";"47652";"56";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52957";"SÃO SEBASTIÃO DO RIO PRETO";"1597";"809";"787";"1";"0";"16";"18";"18";"29";"23";"105";"149";"134";"139";"156";"150";"140";"126";"104";"79";"67";"61";"46";"26";"9";"1";"1";"0";"0";"0";"61";"1536";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52973";"SÃO SEBASTIÃO DO RIO VERDE";"1977";"988";"988";"1";"0";"2";"2";"28";"32";"28";"139";"182";"195";"180";"173";"177";"187";"165";"171";"121";"72";"46";"40";"23";"11";"3";"0";"0";"0";"0";"102";"1875";"2";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53031";"SÃO THOMÉ DAS LETRAS";"4459";"2132";"2327";"0";"0";"4";"11";"52";"79";"94";"400";"424";"418";"420";"417";"488";"443";"418";"314";"199";"132";"68";"58";"16";"3";"1";"0";"0";"0";"0";"4455";"4";"2";"1"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"52990";"SÃO TIAGO";"8867";"4488";"4373";"6";"0";"25";"49";"133";"129";"148";"634";"817";"812";"895";"846";"760";"759";"732";"588";"457";"370";"268";"208";"119";"82";"32";"4";"0";"0";"0";"2844";"6023";"11";"2"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53015";"SÃO TOMÁS DE AQUINO";"5904";"2937";"2965";"2";"0";"6";"35";"71";"98";"90";"412";"602";"578";"621";"557";"456";"407";"447";"403";"327";"280";"223";"142";"84";"46";"17";"2";"0";"0";"0";"193";"5711";"5";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53058";"SÃO VICENTE DE MINAS";"5756";"2966";"2789";"1";"0";"13";"33";"88";"110";"116";"469";"620";"523";"573";"504";"502";"507";"459";"414";"287";"213";"155";"97";"58";"10";"4";"1";"0";"0";"0";"760";"4996";"10";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53570";"TABULEIRO";"4360";"2125";"2233";"2";"0";"8";"28";"56";"69";"69";"344";"409";"414";"423";"356";"354";"388";"373";"306";"230";"167";"148";"100";"65";"43";"8";"2";"0";"0";"0";"202";"4158";"3";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53597";"TAIOBEIRAS";"25562";"13408";"12141";"13";"0";"90";"244";"371";"474";"512";"2234";"2658";"2803";"2738";"2433";"2165";"1889";"1721";"1459";"1175";"908";"676";"512";"298";"142";"48";"12";"0";"0";"0";"10688";"14874";"134";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"42420";"TAPARUBA";"3257";"1635";"1622";"0";"0";"17";"25";"56";"40";"62";"234";"293";"308";"348";"282";"247";"295";"266";"256";"183";"143";"102";"69";"22";"6";"3";"0";"0";"0";"0";"3251";"6";"0";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53619";"TAPIRA";"4232";"1989";"2243";"0";"0";"10";"20";"66";"70";"85";"332";"473";"432";"474";"408";"367";"373";"353";"288";"204";"134";"67";"43";"21";"11";"0";"1";"0";"0";"0";"4225";"7";"10";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53635";"TAPIRAÍ";"1685";"792";"893";"0";"0";"4";"16";"17";"25";"31";"111";"132";"153";"136";"122";"147";"183";"164";"136";"107";"86";"51";"39";"18";"5";"2";"0";"0";"0";"0";"1685";"0";"7";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53651";"TAQUARAÇU DE MINAS";"4353";"2021";"2331";"1";"0";"11";"16";"35";"59";"62";"286";"380";"433";"446";"429";"395";"392";"384";"286";"223";"201";"163";"86";"44";"17";"3";"2";"0";"0";"0";"149";"4204";"5";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53678";"TARUMIRIM";"10575";"5374";"5198";"3";"0";"37";"78";"186";"209";"203";"789";"994";"926";"962";"855";"921";"867";"811";"727";"609";"542";"386";"236";"163";"55";"12";"7";"0";"0";"0";"7195";"3380";"33";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53694";"TEIXEIRAS";"10280";"5308";"4961";"11";"0";"22";"54";"140";"159";"160";"800";"1032";"937";"1024";"912";"889";"869";"789";"770";"517";"432";"316";"228";"151";"61";"14";"4";"0";"0";"0";"420";"9860";"33";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53716";"TEÓFILO OTONI";"104153";"56172";"47904";"77";"0";"131";"456";"1335";"1641";"1925";"8184";"10065";"10583";"10967";"9978";"8992";"8612";"7560";"6288";"4989";"3828";"3128";"2418";"1601";"982";"442";"48";"0";"0";"0";"23915";"80238";"358";"0"
"2018";"1";"Brasil";"SE";"Sudeste";"MG";"Minas Gerais";"53732";"TIMÓTEO";"61309";"32343";"28918";"48";"0";"61";"211";"724";"989";"1079";"4813";"6004";"6142";"6631";"5441";"5351";"5928";"5242";"4116";"2862";"1952";"1512";"1057";"653";"375";"146";"19";"1";"0";"0";"8361";"52948";"50";"4"
