"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75809";"LUIZIANA";"5497";"2742";"2755";"0";"0";"66";"87";"116";"112";"137";"470";"615";"585";"522";"525";"532";"470";"409";"312";"240";"155";"91";"42";"7";"4";"0";"0";"0";"0";"0";"5492";"5";"36";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"84590";"LUNARDELLI";"4352";"2161";"2188";"3";"0";"39";"57";"65";"74";"96";"351";"379";"388";"336";"364";"408";"447";"361";"289";"249";"224";"112";"72";"32";"7";"1";"1";"0";"0";"0";"34";"4318";"30";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76694";"LUPIONÓPOLIS";"4179";"2134";"2039";"6";"0";"41";"79";"69";"88";"84";"336";"406";"404";"376";"360";"445";"374";"276";"221";"207";"161";"114";"74";"42";"17";"2";"3";"0";"0";"0";"28";"4151";"11";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76716";"MALLET";"10605";"5101";"5497";"7";"0";"58";"93";"196";"203";"216";"927";"1067";"1129";"1002";"927";"918";"906";"792";"661";"480";"341";"240";"177";"154";"97";"20";"1";"0";"0";"0";"29";"10576";"7";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76732";"MAMBORÊ";"11227";"5797";"5424";"6";"0";"68";"92";"179";"225";"217";"887";"1122";"1133";"1042";"1017";"1058";"1034";"851";"767";"548";"394";"285";"159";"116";"25";"5";"2";"1";"0";"0";"33";"11194";"11";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76775";"MANDAGUARI";"27183";"14021";"13140";"22";"0";"73";"220";"392";"472";"523";"2162";"2591";"2696";"2465";"2507";"2521";"2473";"2205";"1733";"1358";"1013";"731";"507";"327";"178";"28";"8";"0";"0";"0";"68";"27115";"75";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76759";"MANDAGUAÇU";"16464";"8366";"8030";"68";"0";"36";"100";"271";"298";"347";"1433";"1700";"1628";"1643";"1553";"1570";"1535";"1216";"948";"712";"522";"372";"284";"168";"102";"23";"3";"0";"0";"0";"78";"16386";"7";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76791";"MANDIRITUBA";"17135";"8615";"8520";"0";"0";"166";"325";"397";"421";"424";"1501";"1761";"1707";"1688";"1590";"1595";"1443";"1314";"1015";"732";"511";"322";"138";"63";"17";"2";"3";"0";"0";"0";"17119";"16";"112";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75469";"MANFRINÓPOLIS";"3059";"1419";"1640";"0";"0";"43";"78";"47";"59";"75";"295";"312";"319";"291";"263";"270";"269";"202";"189";"118";"111";"62";"40";"10";"3";"1";"2";"0";"0";"0";"19";"3040";"4";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75116";"MANGUEIRINHA";"14001";"7143";"6840";"18";"0";"152";"239";"269";"304";"345";"1336";"1515";"1547";"1336";"1289";"1200";"1101";"909";"767";"601";"402";"293";"186";"108";"78";"17";"7";"0";"0";"0";"41";"13960";"17";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76813";"MANOEL RIBAS";"10658";"5436";"5216";"6";"0";"86";"129";"176";"216";"244";"972";"1091";"1113";"1060";"924";"930";"856";"761";"655";"549";"360";"252";"142";"92";"29";"12";"8";"1";"0";"0";"32";"10626";"26";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76830";"MARECHAL CÂNDIDO RONDON";"37834";"19606";"18203";"25";"0";"100";"256";"559";"670";"754";"3138";"3775";"3950";"3589";"3564";"3538";"3488";"2843";"2337";"1954";"1376";"1021";"612";"227";"73";"7";"3";"0";"0";"0";"89";"37745";"179";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76856";"MARIA HELENA";"4702";"2361";"2333";"8";"0";"48";"61";"77";"86";"90";"399";"509";"412";"425";"415";"453";"414";"348";"295";"225";"173";"145";"88";"26";"9";"1";"2";"1";"0";"0";"305";"4397";"7";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76872";"MARIALVA";"27916";"14355";"13517";"44";"0";"60";"193";"384";"532";"516";"2158";"2813";"3033";"2681";"2642";"2585";"2394";"2066";"1832";"1410";"1003";"671";"415";"294";"182";"42";"9";"1";"0";"0";"169";"27747";"42";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79758";"MARILENA";"6232";"3093";"3136";"3";"0";"60";"80";"93";"89";"137";"523";"619";"597";"575";"581";"579";"570";"393";"374";"300";"233";"178";"114";"80";"49";"7";"1";"0";"0";"0";"31";"6201";"14";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76899";"MARILUZ";"8292";"4219";"4058";"15";"0";"89";"126";"141";"165";"190";"728";"891";"819";"725";"758";"747";"753";"519";"440";"355";"309";"246";"172";"83";"25";"11";"0";"0";"0";"0";"23";"8269";"12";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74330";"MARILÂNDIA DO SUL";"7223";"3579";"3637";"7";"0";"57";"105";"141";"140";"143";"577";"717";"754";"692";"619";"677";"644";"541";"446";"330";"227";"200";"135";"56";"13";"8";"1";"0";"0";"0";"33";"7190";"24";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76910";"MARINGÁ";"261717";"142334";"119383";"0";"0";"357";"988";"3272";"4038";"4836";"20696";"27416";"27066";"25865";"23490";"24815";"24727";"21061";"17825";"13857";"9536";"6172";"3571";"1586";"471";"64";"8";"0";"0";"0";"261255";"462";"12169";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74500";"MARIPÁ";"5022";"2540";"2479";"3";"0";"35";"39";"75";"87";"107";"367";"475";"457";"437";"471";"471";"465";"388";"290";"287";"230";"177";"99";"49";"13";"1";"2";"0";"0";"0";"14";"5008";"6";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76937";"MARIÓPOLIS";"5353";"2687";"2665";"1";"0";"51";"76";"94";"107";"94";"455";"570";"523";"451";"454";"483";"465";"430";"377";"264";"201";"121";"90";"38";"7";"1";"0";"1";"0";"0";"16";"5337";"14";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76953";"MARMELEIRO";"11264";"5678";"5578";"8";"0";"100";"120";"176";"245";"242";"956";"1165";"1067";"935";"953";"1030";"960";"853";"713";"599";"428";"288";"182";"135";"91";"23";"3";"0";"0";"0";"31";"11233";"48";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75485";"MARQUINHO";"4019";"1883";"2133";"3";"0";"45";"61";"79";"75";"85";"354";"394";"412";"393";"375";"360";"333";"289";"249";"190";"132";"91";"52";"30";"16";"4";"0";"0";"0";"0";"17";"4002";"4";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76970";"MARUMBI";"3836";"1928";"1908";"0";"0";"27";"62";"68";"65";"72";"345";"415";"375";"352";"332";"313";"325";"332";"244";"169";"150";"100";"61";"23";"6";"0";"0";"0";"0";"0";"15";"3821";"2";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"76996";"MATELÂNDIA";"13021";"6685";"6328";"8";"0";"57";"115";"241";"257";"291";"1107";"1381";"1311";"1219";"1279";"1155";"1128";"904";"796";"595";"433";"317";"208";"140";"67";"15";"5";"0";"0";"0";"33";"12988";"19";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79634";"MATINHOS";"29417";"15458";"13953";"6";"0";"127";"276";"456";"536";"608";"2335";"2688";"2750";"2815";"2730";"2698";"2657";"2481";"2237";"1620";"1078";"637";"352";"200";"114";"20";"2";"0";"0";"0";"1572";"27845";"374";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74527";"MATO RICO";"3231";"1485";"1746";"0";"0";"60";"60";"71";"57";"74";"320";"335";"288";"291";"284";"278";"290";"259";"206";"152";"99";"62";"33";"8";"3";"1";"0";"0";"0";"0";"17";"3214";"2";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74543";"MAUÁ DA SERRA";"7142";"3542";"3598";"2";"0";"84";"114";"134";"171";"183";"708";"833";"815";"790";"657";"685";"562";"402";"353";"260";"181";"124";"50";"22";"12";"2";"0";"0";"0";"0";"49";"7093";"10";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77011";"MEDIANEIRA";"34463";"17923";"16513";"27";"0";"133";"302";"571";"658";"735";"3083";"3813";"3611";"3368";"3279";"3210";"3078";"2565";"1973";"1377";"1044";"769";"438";"278";"149";"29";"0";"0";"0";"0";"106";"34357";"105";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74560";"MERCEDES";"4545";"2299";"2241";"5";"0";"29";"53";"81";"91";"100";"360";"401";"431";"410";"466";"459";"411";"309";"267";"223";"174";"133";"102";"36";"8";"1";"0";"0";"0";"0";"4";"4541";"16";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77038";"MIRADOR";"2297";"1140";"1156";"1";"0";"30";"37";"33";"59";"42";"232";"281";"251";"207";"192";"224";"185";"144";"101";"99";"74";"51";"26";"21";"7";"0";"0";"1";"0";"0";"20";"2277";"1";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77054";"MIRASELVA";"1681";"864";"817";"0";"0";"22";"20";"40";"24";"34";"126";"147";"172";"159";"145";"160";"126";"128";"121";"112";"70";"40";"24";"8";"2";"1";"0";"0";"0";"0";"1681";"0";"12";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"84697";"MISSAL";"8833";"4462";"4365";"6";"0";"79";"120";"131";"151";"164";"732";"815";"741";"712";"791";"875";"801";"674";"591";"535";"446";"295";"115";"52";"12";"1";"0";"0";"0";"0";"19";"8814";"33";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77070";"MOREIRA SALES";"9759";"4971";"4784";"4";"0";"72";"139";"169";"217";"219";"797";"893";"858";"730";"811";"882";"961";"805";"670";"467";"385";"339";"205";"109";"24";"7";"0";"0";"0";"0";"34";"9725";"12";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77097";"MORRETES";"15216";"7532";"7673";"11";"0";"71";"150";"257";"279";"324";"1272";"1500";"1438";"1470";"1462";"1310";"1279";"1092";"976";"747";"535";"401";"260";"218";"133";"35";"7";"0";"0";"0";"222";"14994";"39";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77119";"MUNHOZ DE MELO";"3473";"1713";"1760";"0";"0";"33";"55";"68";"59";"66";"303";"374";"301";"264";"276";"332";"347";"232";"200";"177";"163";"97";"74";"34";"16";"1";"1";"0";"0";"0";"48";"3425";"7";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77135";"NOSSA SENHORA DAS GRAÇAS";"3402";"1668";"1723";"11";"0";"23";"51";"63";"62";"74";"284";"330";"330";"299";"317";"284";"371";"263";"206";"139";"97";"93";"47";"35";"21";"8";"5";"0";"0";"0";"21";"3381";"1";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77151";"NOVA ALIANÇA DO IVAÍ";"1569";"789";"780";"0";"0";"9";"23";"29";"30";"34";"157";"186";"140";"169";"153";"150";"134";"114";"71";"56";"34";"37";"28";"7";"6";"1";"1";"0";"0";"0";"96";"1473";"1";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77178";"NOVA AMÉRICA DA COLINA";"3285";"1588";"1695";"2";"0";"56";"54";"69";"65";"67";"296";"352";"357";"327";"298";"314";"269";"224";"177";"122";"115";"67";"37";"15";"4";"0";"0";"0";"0";"0";"20";"3265";"21";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79650";"NOVA AURORA";"9817";"5049";"4761";"7";"0";"75";"95";"163";"151";"170";"811";"924";"908";"856";"901";"945";"884";"753";"654";"508";"414";"313";"184";"79";"23";"4";"1";"1";"0";"0";"30";"9787";"30";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77194";"NOVA CANTU";"5631";"2779";"2852";"0";"0";"102";"122";"116";"116";"125";"493";"453";"481";"422";"523";"530";"556";"457";"352";"282";"217";"154";"74";"35";"15";"4";"2";"0";"0";"0";"5626";"5";"29";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77216";"NOVA ESPERANÇA";"21263";"11152";"10100";"11";"0";"65";"138";"287";"366";"407";"1667";"2049";"2014";"1951";"2004";"2104";"1937";"1624";"1364";"1017";"794";"589";"399";"276";"175";"33";"3";"0";"0";"0";"45";"21218";"20";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75027";"NOVA ESPERANÇA DO SUDOESTE";"4719";"2252";"2464";"3";"0";"84";"91";"108";"108";"100";"467";"489";"436";"420";"428";"427";"413";"343";"271";"193";"149";"112";"57";"17";"5";"1";"0";"0";"0";"0";"29";"4690";"8";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77232";"NOVA FÁTIMA";"6548";"3400";"3148";"0";"0";"56";"83";"129";"117";"127";"538";"668";"603";"610";"589";"583";"541";"492";"424";"351";"249";"171";"126";"63";"21";"7";"0";"0";"0";"0";"24";"6524";"14";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74586";"NOVA LARANJEIRAS";"7961";"3897";"4060";"4";"0";"53";"114";"127";"145";"147";"742";"813";"765";"719";"679";"712";"697";"584";"512";"395";"258";"210";"129";"85";"55";"18";"2";"0";"0";"0";"12";"7949";"5";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77259";"NOVA LONDRINA";"10477";"5374";"5095";"8";"0";"56";"97";"171";"192";"202";"884";"1024";"1041";"929";"1012";"1022";"957";"765";"549";"466";"388";"262";"205";"136";"94";"22";"3";"0";"0";"0";"27";"10450";"23";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79677";"NOVA OLÍMPIA";"4815";"2495";"2316";"4";"0";"61";"90";"66";"96";"92";"391";"450";"474";"420";"464";"461";"392";"321";"338";"231";"191";"155";"84";"29";"7";"1";"1";"0";"0";"0";"23";"4792";"4";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79952";"NOVA PRATA DO IGUAÇU";"8645";"4314";"4323";"8";"0";"128";"192";"178";"166";"171";"781";"845";"832";"820";"801";"814";"717";"626";"472";"434";"329";"193";"90";"45";"11";"0";"0";"0";"0";"0";"37";"8608";"22";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74608";"NOVA SANTA BÁRBARA";"3463";"1773";"1690";"0";"0";"37";"55";"58";"75";"74";"306";"359";"322";"268";"276";"354";"302";"246";"214";"191";"133";"118";"47";"22";"4";"2";"0";"0";"0";"0";"34";"3429";"1";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"79790";"NOVA SANTA ROSA";"6638";"3388";"3250";"0";"0";"31";"66";"114";"91";"141";"532";"642";"653";"606";"572";"623";"578";"527";"398";"365";"268";"207";"135";"62";"21";"6";"0";"0";"0";"0";"9";"6629";"36";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75760";"NOVA TEBAS";"5843";"2831";"3008";"4";"0";"72";"107";"107";"112";"130";"489";"528";"493";"498";"516";"507";"544";"463";"425";"298";"242";"167";"92";"41";"9";"3";"0";"0";"0";"0";"57";"5786";"17";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74420";"NOVO ITACOLOMI";"2561";"1246";"1315";"0";"0";"45";"45";"38";"54";"53";"189";"248";"250";"223";"213";"236";"255";"202";"166";"125";"95";"72";"33";"16";"2";"1";"0";"0";"0";"0";"2560";"1";"9";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77275";"ORTIGUEIRA";"18310";"8796";"9513";"1";"0";"234";"329";"365";"381";"417";"1638";"1883";"1806";"1845";"1693";"1625";"1411";"1315";"1056";"854";"638";"429";"238";"107";"40";"6";"0";"0";"0";"0";"287";"18023";"26";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77291";"OURIZONA";"3033";"1518";"1505";"10";"0";"26";"36";"47";"44";"47";"233";"326";"306";"274";"247";"274";"285";"222";"198";"150";"129";"103";"53";"27";"5";"1";"0";"0";"0";"0";"20";"3013";"3";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74063";"OURO VERDE DO OESTE";"4454";"2270";"2184";"0";"0";"32";"58";"104";"97";"102";"390";"445";"448";"437";"432";"410";"373";"352";"271";"202";"144";"100";"40";"13";"1";"2";"0";"1";"0";"0";"4449";"5";"18";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77313";"PAIÇANDU";"26914";"14138";"12776";"0";"0";"63";"141";"386";"468";"572";"2393";"2909";"2928";"2745";"2699";"2671";"2325";"1996";"1605";"1173";"825";"537";"298";"130";"41";"5";"4";"0";"0";"0";"26872";"42";"1047";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77330";"PALMAS";"29998";"15535";"14451";"12";"0";"189";"426";"683";"779";"822";"3243";"3505";"3172";"3123";"2907";"2615";"2338";"1863";"1498";"1028";"686";"482";"309";"200";"106";"22";"2";"0";"0";"0";"67";"29931";"55";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77356";"PALMEIRA";"26308";"13168";"13122";"18";"0";"58";"207";"427";"522";"575";"2395";"2852";"2806";"2613";"2567";"2449";"2267";"1888";"1464";"1089";"801";"576";"358";"230";"128";"32";"4";"0";"0";"0";"61";"26247";"71";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77372";"PALMITAL";"11831";"5882";"5943";"6";"0";"116";"203";"198";"252";"234";"1046";"1174";"1198";"1142";"1105";"1039";"953";"796";"707";"561";"423";"271";"186";"135";"75";"14";"3";"0";"0";"0";"31";"11800";"35";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77399";"PALOTINA";"22723";"11853";"10851";"19";"0";"69";"150";"340";"382";"406";"1841";"2373";"2292";"2236";"2072";"2177";"2075";"1614";"1405";"1162";"880";"573";"348";"205";"101";"17";"5";"0";"0";"0";"56";"22667";"17";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77437";"PARANACITY";"8055";"4054";"3993";"8";"0";"60";"126";"158";"156";"212";"722";"809";"779";"754";"753";"763";"715";"515";"442";"314";"262";"208";"151";"84";"54";"14";"4";"0";"0";"0";"35";"8020";"26";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77453";"PARANAGUÁ";"92317";"48301";"44016";"0";"0";"273";"940";"1844";"2316";"2363";"8520";"9825";"10026";"9816";"9220";"8893";"8306";"6682";"5297";"3776";"2125";"1231";"614";"188";"52";"10";"0";"0";"0";"0";"92244";"73";"280";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77470";"PARANAPOEMA";"2203";"1116";"1085";"2";"0";"20";"30";"40";"49";"48";"239";"244";"242";"219";"180";"217";"193";"158";"108";"78";"63";"36";"20";"14";"4";"1";"0";"0";"0";"0";"5";"2198";"12";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77496";"PARANAVAÍ";"62287";"33396";"28833";"58";"0";"135";"339";"864";"1010";"1185";"4942";"6228";"6119";"5758";"5538";"5932";"5855";"4826";"3862";"3055";"2374";"1741";"1167";"852";"415";"82";"8";"0";"0";"0";"6079";"56208";"129";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77410";"PARAÍSO DO NORTE";"9102";"4661";"4439";"2";"0";"32";"63";"147";"202";"185";"785";"1004";"936";"901";"901";"882";"801";"649";"508";"398";"312";"216";"120";"48";"11";"1";"0";"0";"0";"0";"19";"9083";"12";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74624";"PATO BRAGADO";"4248";"2200";"2046";"2";"0";"23";"46";"59";"82";"75";"349";"438";"434";"411";"384";"399";"376";"296";"271";"212";"173";"136";"58";"23";"3";"0";"0";"0";"0";"0";"10";"4238";"38";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77518";"PATO BRANCO";"57274";"30445";"26774";"55";"0";"196";"446";"912";"1109";"1148";"5006";"6247";"6280";"5763";"5127";"5231";"5043";"4440";"3415";"2618";"1631";"1130";"763";"472";"234";"59";"4";"0";"0";"0";"162";"57112";"83";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77534";"PAULA FREITAS";"4563";"2164";"2394";"5";"0";"38";"59";"74";"81";"91";"376";"466";"443";"471";"430";"470";"376";"341";"267";"226";"166";"101";"55";"27";"4";"0";"1";"0";"0";"0";"904";"3659";"10";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77550";"PAULO FRONTIN";"5658";"2702";"2950";"6";"0";"33";"76";"106";"106";"111";"490";"569";"587";"570";"491";"492";"477";"418";"368";"263";"194";"125";"81";"50";"45";"5";"1";"0";"0";"0";"24";"5634";"3";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77577";"PEABIRU";"10657";"5514";"5124";"19";"0";"38";"85";"167";"205";"211";"913";"1002";"1025";"950";"950";"979";"891";"840";"618";"515";"408";"290";"245";"171";"130";"18";"6";"0";"0";"0";"24";"10633";"28";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75507";"PEROBAL";"5438";"2766";"2667";"5";"0";"40";"74";"94";"86";"110";"455";"540";"544";"462";"513";"561";"480";"396";"328";"267";"218";"138";"86";"36";"9";"1";"0";"0";"0";"0";"400";"5038";"20";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75043";"PINHAIS";"76626";"41226";"35400";"0";"0";"273";"750";"1503";"1936";"1877";"6805";"8116";"8526";"8681";"8231";"7596";"6881";"5542";"4503";"3179";"1425";"545";"190";"58";"7";"2";"0";"0";"0";"0";"76589";"37";"557";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74640";"PINHAL DE SÃO BENTO";"2288";"1106";"1181";"1";"0";"40";"53";"55";"46";"46";"202";"221";"244";"157";"207";"193";"209";"182";"146";"114";"77";"55";"23";"12";"5";"0";"1";"0";"0";"0";"6";"2282";"4";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77631";"PINHALÃO";"5688";"2768";"2916";"4";"0";"43";"62";"83";"83";"123";"456";"606";"623";"570";"481";"494";"498";"451";"364";"274";"188";"139";"84";"42";"21";"2";"1";"0";"0";"0";"41";"5647";"19";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77658";"PINHÃO";"24047";"11897";"12139";"11";"0";"211";"451";"595";"619";"685";"2419";"2609";"2558";"2347";"2309";"2048";"1823";"1578";"1251";"925";"598";"402";"237";"213";"129";"34";"5";"1";"0";"0";"38";"24009";"46";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77690";"PIRAQUARA";"56695";"30205";"26490";"0";"0";"224";"685";"1217";"1618";"1520";"5500";"6461";"6665";"6445";"5944";"5665";"4774";"3761";"2816";"1804";"946";"409";"174";"55";"12";"0";"0";"0";"0";"0";"56646";"49";"236";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77674";"PIRAÍ DO SUL";"19221";"9718";"9480";"23";"0";"68";"169";"347";"365";"407";"1701";"2076";"2009";"1954";"1834";"1656";"1552";"1248";"1021";"831";"613";"477";"320";"322";"195";"51";"3";"2";"0";"0";"22";"19199";"62";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77712";"PITANGA";"26584";"13353";"13213";"18";"0";"200";"387";"490";"580";"596";"2374";"2644";"2696";"2550";"2454";"2390";"2236";"1866";"1465";"1196";"871";"667";"419";"293";"170";"38";"2";"0";"0";"0";"83";"26501";"30";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"74667";"PITANGUEIRAS";"2678";"1347";"1331";"0";"0";"35";"37";"57";"68";"55";"222";"279";"270";"267";"252";"255";"226";"184";"158";"121";"93";"54";"32";"11";"2";"0";"0";"0";"0";"0";"14";"2664";"2";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77615";"PIÊN";"9443";"4522";"4914";"7";"0";"112";"181";"199";"202";"220";"889";"1041";"1087";"1097";"923";"851";"728";"594";"499";"343";"235";"112";"74";"39";"14";"2";"1";"0";"0";"0";"60";"9383";"2";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77739";"PLANALTINA DO PARANÁ";"3506";"1757";"1744";"5";"0";"34";"44";"60";"59";"67";"296";"406";"333";"298";"320";"323";"332";"236";"179";"162";"118";"94";"87";"42";"11";"3";"2";"0";"0";"0";"7";"3499";"1";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77755";"PLANALTO";"10812";"5443";"5364";"5";"0";"84";"128";"153";"185";"190";"866";"905";"966";"864";"923";"1004";"1056";"920";"771";"670";"411";"332";"232";"108";"35";"6";"3";"0";"0";"0";"23";"10789";"5";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77771";"PONTA GROSSA";"222716";"118648";"104068";"0";"0";"624";"2087";"4456";"5163";"5339";"20628";"25069";"23870";"24190";"21619";"20237";"19267";"16420";"13582";"9895";"5640";"2819";"1229";"473";"93";"15";"1";"0";"0";"0";"222410";"306";"2826";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"75523";"PONTAL DO PARANÁ";"19226";"9842";"9382";"2";"0";"102";"199";"301";"317";"350";"1409";"1717";"1757";"1843";"1744";"1712";"1862";"1615";"1594";"1154";"686";"420";"254";"127";"43";"19";"1";"0";"0";"0";"1041";"18185";"217";"0"
"2016";"1";"Brasil";"S";"Sul";"PR";"Paraná";"77798";"PORECATU";"9232";"4862";"4370";"0";"0";"71";"111";"171";"190";"182";"742";"847";"807";"863";"895";"937";"863";"735";"664";"557";"333";"162";"75";"20";"7";"0";"0";"0";"0";"0";"9227";"5";"92";"0"
